gene,avg_methylation
MS4A6E,0.5224185205715689
MSH2,0.33889838075880735
MSH3,0.42849096474972076
MSH4,0.7371486835666965
MSH5,0.286438826803864
MSH6,0.2197972526103939
MSI1,0.3990104162432248
MSL1,0.2117871715118668
MSL2,0.15032836176159492
MSL3,0.3298561805555561
MSLN,0.4863792745394618
MSMO1,0.1345479669203298
MSN,0.4014951635254988
MSR1,0.6471235391260157
MSRA,0.5477273993116458
MSRB2,0.23733562233836616
MSRB3,0.4668725871520081
MST1R,0.4001693321078431
MSTN,0.8261415537488707
MSX1,0.4161616378168392
MSX2,0.3575193539616318
MT1M,0.37929424683830126
MT2A,0.19418288919000318
MTA1,0.7214831011461155
MTA2,0.2629436172905688
MTA3,0.33670015889147004
MTCH1,0.2572985218033996
MTCH2,0.1625153741922033
MTCP1,0.3854238441323809
MTDH,0.1987148286503467
MTERF1,0.28872448457369165
MTERF2,0.21414280179847245
MTERF3,0.1647284990145354
MTERF4,0.43599433529057513
MTF1,0.3193701171118854
MTF2,0.1380446512893159
MTFMT,0.29107075203252014
MTG1,0.6702871150529689
MTHFD1L,0.6184135808064163
MTHFD2,0.12657145663956634
MTHFD2L,0.24688388550135495
MTHFR,0.17823871385036558
MTHFS,0.14813597937368256
MTIF2,0.1669265385049683
MTIF3,0.12625054544204875
MTM1,0.39338136861331974
MTMR1,0.45821182600174226
MTMR12,0.26346087771999016
MTMR14,0.32930304628965407
MTMR2,0.4359138648681941
MTMR3,0.28527512044564945
MTMR4,0.22150909577753902
MTMR6,0.2122905171635048
MTMR7,0.49164225674280543
MTMR8,0.35295847222222215
MTMR9,0.33055798328816594
MTNR1A,0.4891354214092142
MTNR1B,0.5785225888729473
MTO1,0.08467724254742544
MTOR,0.5600159717089594
MTR,0.19684808629244394
MTREX,0.5
MTRF1,0.08104733137609174
MTRF1L,0.0744277439024393
MTRR,0.2988114637225917
MTSS1,0.41735323389618517
MTTP,0.17943339112067602
MTUS1,0.4608203868737402
MTX1,0.22272662375790428
MTX2,0.14316238934056
MUC12,0.39124684832317086
MUC13,0.5618794328300424
MUC15,0.504406226287263
MUC16,0.723854546070461
MUC20,0.7380471399535427
MUC3A,0.3504083055878177
MUC4,0.7021155001276461
MUC5AC,0.6567869410569105
MUC5B,0.7090972435470254
MUC6,0.7079300576519916
MUC7,0.6602491700542003
MUCL1,0.4516036043360428
MUL1,0.2896213649155721
MUS81,0.22900598259012886
MUSK,0.706235106142729
MUTYH,0.28207691089172765
MVB12A,0.26698845606501387
MVB12B,0.6710301674910218
MVD,0.42886479904106745
MVP,0.6635210351125251
MX1,0.3535279632006847
MX2,0.4671326261856377
MXD1,0.31709940076075627
MXD4,0.3974377741817803
MYADM,0.24724956611099724
MYB,0.267279278191321
MYBBP1A,0.5340797023204605
MYBL1,0.1860664086929327
MYBL2,0.24676292559743787
MYBPC1,0.5730489837398375
MYBPC2,0.31984906397090324
MYBPC3,0.7907892649051492
MYBPH,0.6206126513098462
MYCBP,0.24318625564588958
MYCBP2,0.2911692795844622
MYCBPAP,0.3599069414663924
MYCN,0.23838479238300325
MYD88,0.1202547684520963
MYF5,0.5789712021981328
MYF6,0.521410502564847
MYH1,0.6126564442186094
MYH10,0.5748014110188672
MYH11,0.6819706924261628
MYH13,0.5704750967866821
MYH15,0.7512702536886475
MYH2,0.5601865756871856
MYH3,0.8109626375878798
MYH4,0.5345676897018972
MYH6,0.5705651479223127
MYH7,0.6268621049362907
MYH7B,0.7833240153568205
MYH8,0.6742085433604329
MYH9,0.5744101397209148
MYL1,0.685910422312556
MYL10,0.4634706470189709
MYL12A,0.14191976964769645
MYL12B,0.09511255778734258
MYL2,0.6729798272357727
MYL3,0.35436788261303664
MYL4,0.6597487635501361
MYL5,0.28655760356174986
MYL6,0.21273703300425836
MYL6B,0.09618778511743468
MYL7,0.6292287827461613
MYL9,0.5122891561276729
MYLIP,0.1455620066903793
MYLK,0.5685591401823107
MYLK2,0.5290489912676904
MYLK3,0.5051042865332501
MYO10,0.6255181083122308
MYO18A,0.5749709560515416
MYO18B,0.639611400591278
MYO1A,0.6267969681571824
MYO5A,0.28777555597899757
MYO5B,0.19417131182249328
MYO6,0.3840020155826561
MYO7A,0.5356028852109952
MYO7B,0.718064935286422
MYO9A,0.29558184894825124
MYO9B,0.5841898655076976
MYOC,0.6329595471996388
MYOCD,0.39828259434909163
MYOD1,0.30315062298361034
MYOF,0.40101698086738663
MYOG,0.7422873588527559
MYOM1,0.7077915142276423
MYOM2,0.6343308012003603
MYOT,0.6828385298102989
MYOZ1,0.7475896172086718
MYOZ2,0.6218082994579943
MYOZ3,0.4717251312669377
MYPN,0.6350174748354629
MYRIP,0.32071902608401104
MYSM1,0.3707411694250869
MYT1,0.6586226410613295
MYT1L,0.6393227632351406
MZB1,0.6073008242999097
MZF1,0.20367613099921314
MZT1,0.051854253472222105
MZT2A,0.4443800555930463
MZT2B,0.2610592280408101
NAA10,0.3844443705346148
NAA11,0.7705397094248719
NAA15,0.21475386535444302
NAA16,0.14364932092044147
NAA20,0.10363511079228442
NAA25,0.193497665021293
NAA30,0.2082029097302877
NAA35,0.09834180329719963
NAA38,0.18140419680252023
NAA50,0.17454371951219494
NAB1,0.28342544763840516
NAB2,0.1503974235922916
NABP1,0.12488010870354202
NABP2,0.1877355269904051
NACA,0.14930414321450908
NACA2,0.8656331833139753
NACAD,0.4078481571815717
NACC1,0.38678353954945816
NADK,0.6327741559633488
NADK2,0.1896466168250839
NADSYN1,0.6448724779637947
NAE1,0.34378727161465145
NAF1,0.27223929055361995
NAGA,0.11395421878257242
NAGK,0.12589329069025976
NAGLU,0.5256851743277049
NAGPA,0.42946982675183926
NAIF1,0.5132785249171941
NAIP,0.7410016768292673
NAMPT,0.2602537074883112
NANOG,0.6050377860584162
NANOS1,0.31908241192411885
NANOS2,0.5531773543360431
NANOS3,0.38698858516568124
NANS,0.2528409677055105
NAP1L1,0.30252904598577224
NAP1L4,0.29524883049180584
NAPA,0.20517393916702303
NAPB,0.226233637280741
NAPEPLD,0.4051675448196798
NAPG,0.20493057813911467
NAPRT,0.42170154538085564
NAPSA,0.529906160794941
NARS2,0.279621189537653
NASP,0.12324684717382887
NAT10,0.2051921110314043
NAT2,0.8407911839430899
NAT8,0.5388168936314366
NAT8L,0.4274836958434519
NAV1,0.515853526113326
NAXE,0.5
NBEA,0.43088007248976823
NBEAL2,0.40862956494737057
NBN,0.10996397030856278
NCALD,0.5380495185532627
NCAM1,0.4877755270964161
NCAN,0.3330484886759583
NCAPD2,0.3625481606285363
NCAPD3,0.44631931702762395
NCAPG,0.1394375521159059
NCAPG2,0.3367507496399264
NCAPH,0.1793527331070012
NCAPH2,0.22369216307066914
NCBP1,0.15298453590785865
NCBP2,0.32835012162859734
NCEH1,0.2952979419245948
NCF1,0.5
NCF2,0.6628738821138215
NCF4,0.3866709688346875
NCK1,0.22732811783406337
NCK2,0.6974890673393342
NCKAP1,0.24890886814024393
NCKAP1L,0.5723650551684092
NCKIPSD,0.3550022049765951
NCL,0.4855772696476966
NCLN,0.701745935158233
NCOA1,0.47754640059127906
NCOA2,0.5260882016874849
NCOA3,0.20784695121951216
NCOA4,0.3508531497203111
NCOA5,0.21860746838301726
NCOA6,0.22619545019157095
NCOA7,0.21057255574485886
NCOR1,0.1445859245476646
NCOR2,0.7132127847006554
NCR1,0.5299098190089039
NCR2,0.7482811788617882
NCR3,0.5356348644986456
NCR3LG1,0.18261433723896064
NCS1,0.4362118309620596
NCSTN,0.27928183033804027
NDC1,0.31810179140761996
NDC80,0.08796401739842992
NDE1,0.45276091196517987
NDEL1,0.6085164764270664
NDFIP1,0.21881015356820183
NDOR1,0.5310416177356219
NDRG1,0.48079810444829174
NDRG2,0.43860923975789534
NDRG3,0.1656134720340259
NDST1,0.6220585067428058
NDST2,0.4538552991808329
NDUFA1,0.29087982349952207
NDUFA10,0.676257366207671
NDUFA11,0.22253797933604313
NDUFA12,0.2441611866791743
NDUFA13,0.44398623014383987
NDUFA2,0.16600979510631644
NDUFA3,0.13878621612466135
NDUFA4,0.20719282350948504
NDUFA5,0.20170733777476674
NDUFA6,0.16287785456187903
NDUFA7,0.22762436190374963
NDUFA8,0.07016659891598917
NDUFA9,0.25371070460704565
NDUFAB1,0.21643479305247604
NDUFAF1,0.34806701812330637
NDUFAF2,0.18454121831659454
NDUFAF3,0.15332124322493249
NDUFAF4,0.17752755032907455
NDUFAF5,0.11850491418247534
NDUFAF6,0.3359403290712872
NDUFAF7,0.1075744444444444
NDUFB1,0.1449853365976843
NDUFB10,0.22805444331526672
NDUFB11,0.2729964658215659
NDUFB2,0.253014391299757
NDUFB3,0.12573253853319785
NDUFB4,0.25853218580623283
NDUFB5,0.12688476391494688
NDUFB6,0.6087361982191252
NDUFB7,0.12553894072842245
NDUFB8,0.3242360738482381
NDUFB9,0.15089164549458006
NDUFC1,0.2155883953004165
NDUFC2,0.29194239611562783
NDUFS2,0.4759745974737211
NDUFS3,0.16783343737901651
NDUFS4,0.3228792963608208
NDUFS5,0.19448503375435539
NDUFS6,0.5057523196977464
NDUFS7,0.5095398439611176
NDUFS8,0.22817563473915958
NDUFV1,0.5024873799505539
NDUFV2,0.16886145294407479
NDUFV3,0.11856083739837406
NECAP1,0.13097201897018973
NECAP2,0.2794095301789416
NECTIN1,0.5
NECTIN2,0.5
NECTIN3,0.5
NECTIN4,0.5
NEDD1,0.22370951423012428
NEDD4,0.3523994427320644
NEDD4L,0.5256239516016955
NEDD8,0.12130239950316159
NEDD9,0.5465176855208869
NEFL,0.31520047296425335
NEFM,0.3706954832881661
NEGR1,0.30039512280917363
NEIL1,0.6505907723577233
NEIL2,0.3452538754882037
NEIL3,0.3091789705826999
NEK2,0.20703648066026115
NEK6,0.5078514465363949
NEK7,0.48733900565917443
NEK8,0.10713714639546738
NEK9,0.16748606029810303
NELFA,0.4911905661240276
NELFB,0.5103358492286849
NELFCD,0.1691384485094853
NELFE,0.43689493747790753
NELL1,0.3327407483334893
NELL2,0.303342861562714
NEMF,0.11734073138469482
NEMP1,0.5
NEO1,0.4038174422336328
NEPRO,0.5
NES,0.27501389614789024
NET1,0.3237055318466441
NEU1,0.4924978929602075
NEU2,0.8373735738482384
NEU3,0.2555679352981029
NEU4,0.6991055325203255
NEURL1,0.47451742944584635
NEURL2,0.12516723457675724
NEUROD1,0.31179855353352315
NEUROD4,0.44797963608207514
NEUROG2,0.14374088414634154
NEUROG3,0.19175659284820853
NF1,0.5386501310212155
NF2,0.22862826708822667
NFAM1,0.5958861094173437
NFASC,0.6399099807697572
NFATC1,0.708650156692777
NFATC2,0.4230035791047565
NFATC2IP,0.13992861554096334
NFATC3,0.2638212221271334
NFATC4,0.33981731746404
NFE2,0.5277919524898378
NFE2L1,0.3469196714092143
NFE2L2,0.18631853576700697
NFIA,0.37830892568740265
NFIB,0.3741314117336322
NFIC,0.5488745770785275
NFIL3,0.2645744243053693
NFIX,0.4846503094730275
NFKB1,0.39702868355222
NFKB2,0.09207274119241204
NFKBIA,0.09801299554781272
NFKBIB,0.2682912295134856
NFKBIE,0.44383860223166627
NFKBIZ,0.19562033738766238
NFRKB,0.29862697509356023
NFS1,0.1573037837140274
NFU1,0.27227128674171297
NFX1,0.06959735772357731
NFYA,0.1581730141966452
NFYB,0.38653863821138246
NFYC,0.409047059750886
NGB,0.5586547473018588
NGDN,0.3117903393862237
NGEF,0.6656524894242841
NGF,0.4942727087952701
NGFR,0.4766629391247619
NGLY1,0.134927376028146
NGRN,0.3189261423517013
NHEJ1,0.34469437446022805
NHLRC1,0.24863903362897263
NHLRC3,0.11306606969684922
NHP2,0.26848580849141873
NICN1,0.1887773966802167
NID1,0.5765719843777317
NID2,0.42270030923765756
NIF3L1,0.28540861951945434
NIFK,0.3115681647094244
NIN,0.47660359118759177
NINJ1,0.3156521864991381
NINL,0.31167827138985704
NIP7,0.1354987527716187
NIPA1,0.4564400821118632
NIPA2,0.23081658409552855
NIPAL4,0.32533331733664594
NIPBL,0.2306617804282436
NIPSNAP1,0.30891062717769996
NIPSNAP3A,0.24536357384823834
NKAIN4,0.26113992490345705
NKAP,0.35972596750020536
NKD1,0.6099425383051912
NKD2,0.6180648118258144
NKG7,0.5219340243902431
NKTR,0.20554513058611007
NKX2-1,0.13813513357438809
NKX2-2,0.29862513550135517
NKX2-5,0.3418412377256891
NKX3-1,0.256750101626016
NKX3-2,0.29204828849308206
NKX6-1,0.3083346368281389
NLE1,0.2821883372048004
NLGN1,0.34027348036759697
NLGN2,0.49281441536397264
NLGN3,0.556912375790424
NLGN4X,0.4334056696521638
NLK,0.6284180763562017
NLN,0.22409552361595025
NLRC3,0.6887854000516196
NLRC4,0.7535192208672085
NLRC5,0.3623744918699187
NLRP1,0.423474210704607
NLRP12,0.6207573703058469
NLRP3,0.4798819013530208
NLRP6,0.4903223047933605
NLRP9,0.6954070968834685
NLRX1,0.527654607710293
NMB,0.4276662319331529
NMD3,0.3761816839321621
NME1,0.14736149594492265
NME2,0.27132792502868724
NME3,0.13825097899728994
NME4,0.2971720020325202
NME6,0.23919795849757752
NME7,0.24813839307711272
NME8,0.7665518650255946
NMI,0.19772473746612484
NMNAT1,0.2199523294277061
NMNAT2,0.48495834349593503
NMNAT3,0.4974370157439668
NMRAL1,0.3338340691056911
NMT1,0.35246412700656743
NMT2,0.3888352105916893
NMU,0.30207929990966575
NMUR2,0.6972631581494381
NNMT,0.612565274013851
NNT,0.17581171918917324
NOA1,0.14168942465705145
NOB1,0.5504719930655189
NOC2L,0.6172201388888892
NOC3L,0.09187374661246615
NOC4L,0.4361907056767935
NOCT,0.5
NOD1,0.37169425439059606
NOD2,0.5681281300813004
NODAL,0.3741980758807588
NOG,0.10282195984232542
NOL10,0.4292321608702203
NOL11,0.2480806067408198
NOL12,0.40077433265582635
NOL3,0.23908287601625997
NOL6,0.07817251016260149
NOL7,0.1682932588075882
NOL8,0.07920543457220292
NOL9,0.27036012660907854
NOLC1,0.25051824525745253
NOM1,0.6640183454886022
NOMO2,0.18148362691960265
NOMO3,0.28843877879403723
NONO,0.42730321754126577
NOP10,0.12975075654923193
NOP14,0.5420296146251214
NOP16,0.19200597454000842
NOP2,0.318912479058882
NOP53,0.5
NOP56,0.5155155163124495
NOP58,0.3647892099573569
NOS1,0.409625614498645
NOS2,0.5425100327461609
NOS3,0.6471951266236801
NOSIP,0.4186030162601626
NOSTRIN,0.5299133732309549
NOTCH2,0.6566973323170734
NOTCH3,0.6420436700165615
NOTCH4,0.5095733143968142
NOTUM,0.5494698293328174
NOX1,0.49548711043360566
NOX4,0.49055458098811777
NOX5,0.5657420201484626
NOXA1,0.568139658782951
NOXO1,0.22510023891028386
NPAS2,0.5590713082107843
NPB,0.23376083086967234
NPBWR2,0.5562983339492485
NPC1,0.24590332629768596
NPC1L1,0.7780488003895661
NPC2,0.15456248874317954
NPDC1,0.4542852698735319
NPEPL1,0.6258919869425966
NPFF,0.8430463617886175
NPFFR1,0.4420489550760892
NPFFR2,0.45836327066395677
NPHP1,0.1655275039521228
NPHP3,0.26093670777900957
NPHP4,0.7497137857136277
NPHS1,0.2696342397686658
NPHS2,0.4617237453421415
NPL,0.31104822077482114
NPLOC4,0.5378756527869332
NPM1,0.17238864814636282
NPM2,0.34208590221318885
NPM3,0.1834231472795495
NPNT,0.32911106513743693
NPPA,0.637610219060524
NPPB,0.27505882322284786
NPPC,0.26414527439024377
NPR1,0.3884366044750191
NPRL2,0.25561329042457115
NPSR1,0.6772855314193765
NPTN,0.5198758864046973
NPY,0.3676603309819863
NPY1R,0.331999244312948
NPY2R,0.3848354243882516
NQO1,0.13789022045028151
NR0B1,0.3849173257412722
NR0B2,0.5505941621499546
NR1D1,0.3125892772045031
NR1D2,0.27064335559427016
NR1H2,0.32330625758867215
NR1H3,0.34197373153537397
NR1H4,0.5501290386931647
NR1I2,0.5412583225378957
NR1I3,0.6958096375338755
NR2C1,0.2869312464635635
NR2C2,0.2641666093774911
NR2C2AP,0.1500290593947608
NR2E1,0.39715275221726876
NR2E3,0.7548080540103648
NR2F1,0.3470355872789164
NR2F2,0.20581771761236137
NR2F6,0.2585078074906568
NR3C1,0.33118911910676674
NR3C2,0.2830287983395708
NR4A1,0.3325719443528897
NR4A2,0.38062020412880604
NR4A3,0.24351680977511536
NR5A1,0.6200236170891121
NR5A2,0.4748167500477877
NR6A1,0.3899137592552264
NRAS,0.3646301744579953
NRBF2,0.2722283155487806
NRBP1,0.31915749687304545
NRCAM,0.45622907189359246
NRF1,0.3915727099379544
NRG1,0.45669226732090545
NRG2,0.33081997355117776
NRG3,0.4470311393277284
NRG4,0.22203911373179636
NRIP1,0.3210261698283653
NRL,0.1916206247405944
NRN1,0.35144433356467725
NRN1L,0.7100287080466956
NRP1,0.4290234818247878
NRP2,0.4958389540625226
NRXN1,0.5156960192636912
NRXN3,0.5164451254221016
NSA2,0.09791934056007215
NSD2,0.5
NSD3,0.5
NSDHL,0.4255526747254319
NSF,0.8187926338075874
NSFL1C,0.4307305126467932
NSL1,0.15031022123202015
NSMAF,0.21757627032520316
NSMCE1,0.2915031266343362
NSMCE2,0.47010772511702376
NSMCE3,0.5
NSMCE4A,0.18401017953929488
NSUN2,0.39915873622224385
NSUN4,0.2566381970502399
NT5C,0.20197774390243897
NT5C1A,0.34776775820535977
NT5C1B,0.8657930617147086
NT5C2,0.3778896050254362
NT5E,0.2974281334688346
NTAN1,0.27508120483288206
NTF3,0.47779978155388175
NTF4,0.27854945164295386
NTHL1,0.2571539938028055
NTM,0.5710518122749454
NTMT1,0.46608545109552413
NTN1,0.4651275297137144
NTN4,0.3555390258630848
NTNG1,0.3684194799299383
NTNG2,0.38070514421215623
NTPCR,0.31919910378928323
NTRK1,0.4238417899167104
NTRK2,0.3549711588592079
NTS,0.3836666892502256
NTSR1,0.41344316565040645
NUAK1,0.521024002966381
NUB1,0.5127626902230559
NUBP1,0.3778972783584978
NUBP2,0.3293480545876887
NUBPL,0.28450936216843226
NUCB1,0.49758994579945787
NUCKS1,0.35670137494021986
NUDC,0.24041511449295164
NUDT1,0.34082487044168647
NUDT12,0.2712489547038328
NUDT14,0.3792271416741949
NUDT16,0.2987974228684593
NUDT16L1,0.089337827461608
NUDT19,0.07553597984417346
NUDT2,0.336338888888889
NUDT21,0.18036655131679524
NUDT3,0.29994204284423803
NUDT5,0.2836546840354766
NUDT7,0.07202460801393767
NUDT8,0.19724896680216783
NUDT9,0.18704483159117297
NUF2,0.20654809620596215
NUFIP1,0.14338326558265574
NUFIP2,0.08277887279810303
NUMA1,0.3742695535983136
NUMB,0.36625577901393064
NUMBL,0.411814880240714
NUP107,0.08927784475856095
NUP133,0.22588915608062315
NUP153,0.172696849080233
NUP155,0.06857630941213261
NUP160,0.19830203642901809
NUP188,0.2678507829822616
NUP205,0.12533456028783746
NUP210,0.5165271131758941
NUP214,0.22877539615326678
NUP37,0.25083523295809873
NUP43,0.25716355578139144
NUP50,0.27312981029810296
NUP54,0.1996779120986285
NUP58,0.5
NUP62,0.5028384687467001
NUP62CL,0.31540759969028254
NUP85,0.2561900207237366
NUP88,0.1938424568457641
NUP93,0.5266526583226359
NUP98,0.30246000810633344
NUSAP1,0.10532851779136986
NUTF2,0.32216038655525436
NVL,0.19187962007504686
NXF1,0.22633436617458275
NXF2,0.5
NXF3,0.5719254539295395
NXPH3,0.1988912080466957
NXT1,0.22197015712945603
NXT2,0.4329113821138215
OAS1,0.3240472222222231
OAS2,0.3121034741041848
OAS3,0.2773022805361978
OASL,0.22054976287262837
OAT,0.32521615550563404
OAZ1,0.17936429539295376
OAZ2,0.26913971232020056
OAZ3,0.3494315469738032
OBSCN,0.6539795211152828
OBSL1,0.5706464555824634
OCA2,0.5934880705339487
OCLN,0.25539518195896244
OCRL,0.28890797952423974
ODF1,0.8093631266937665
ODF2,0.33807491289198616
OFD1,0.2224537365243159
OGA,0.5
OGDH,0.23734040796535394
OGDHL,0.3503209908536587
OGG1,0.3303952542735042
OGN,0.8387379742547438
OGT,0.3963662333042975
OIP5,0.058702690972222256
OLA1,0.5201745381662147
OLFM4,0.584404447348045
OLIG1,0.17758051686635315
OLIG2,0.2965671098176887
OLR1,0.697211528906956
OMA1,0.21767848704268292
OMG,0.841016213866305
ONECUT1,0.35619131475251514
ONECUT2,0.30317397079786346
ONECUT3,0.22834983638163217
OOEP,0.7930443326558264
OPA1,0.354655702275367
OPCML,0.5159590246644382
OPHN1,0.41615605615778384
OPLAH,0.6772768492743801
OPN1LW,0.8113867107046064
OPN1SW,0.8989344399277324
OPN4,0.7771923992208676
OPRD1,0.5443989543812102
OPRK1,0.4411221939927736
OPRL1,0.38718383774805476
OPRM1,0.6451905601938713
OPTN,0.2822556994450897
OR10AG1,0.7401950203252032
OR10J1,0.5613974170054202
OR2F2,0.5
OR2W3,0.5734881775067744
OR3A1,0.7384332317073178
OR4N2,0.6417323424796749
OR4X1,0.3624436314363143
OR51B6,0.4906046917344177
OR51E1,0.6743187872628728
OR51E2,0.6669908130081301
OR51F2,0.6494052958446247
OR5F1,0.5
OR7D4,0.5733978319783211
OR7G3,0.5544564532520325
ORAI2,0.5347828493999224
ORAI3,0.2434893095883344
ORC1,0.12435582559039887
ORC2,0.21712363143631436
ORC3,0.27709107384823844
ORC4,0.2222068569331527
ORC5,0.26759192543661564
ORC6,0.10603631648035226
ORM1,0.6787958672086718
ORM2,0.7143714600271006
ORMDL1,0.11008582623564352
ORMDL2,0.1563637729995721
ORMDL3,0.3052853274616079
OS9,0.22188360694183856
OSBP,0.22340864807152525
OSBP2,0.44826475795263915
OSBPL1A,0.18863272950104984
OSBPL5,0.6872733603070629
OSCAR,0.26186716881874705
OSGEPL1,0.35727446222899756
OSM,0.4929674414367251
OSMR,0.3951389005032906
OST4,0.08656798404095163
OSTC,0.18616722406996775
OSTM1,0.3364718353197574
OTC,0.7301970901084012
OTUB1,0.4847776205614621
OTUD5,0.3039240810868635
OTUD7A,0.5088187330623306
OTUD7B,0.2071481071751188
OTX2,0.4222645738263839
OVCA2,0.1500226772809394
OVGP1,0.5103291892502256
OXA1L,0.21980015510799078
OXCT1,0.37052774755741014
OXCT2,0.7673455962059614
OXER1,0.7550615514905146
OXNAD1,0.2761846652500617
OXSM,0.13780295488042577
OXT,0.652055360515726
OXTR,0.30965195779531346
P2RX1,0.5630128469731392
P2RX2,0.4381292682926829
P2RX3,0.6077524377214921
P2RX4,0.6884977303523034
P2RX5,0.45795846384253314
P2RX6,0.34105512040690295
P2RX7,0.4943369817073171
P2RY1,0.2747714336796149
P2RY12,0.7068492068551365
P2RY13,0.6404384168925016
P2RY14,0.7672812725614181
P2RY2,0.2991208458137211
P2RY4,0.7295919546070461
P2RY6,0.5923038573995068
P2RY8,0.5
P3H2,0.5785028265656299
P3H3,0.4651399954832877
P4HA1,0.19265167941449146
P4HA2,0.31370850971871783
P4HA3,0.4926924478468686
P4HB,0.5685598851448443
PA2G4,0.2774715912940379
PAAF1,0.22943875338753414
PABPC1,0.3676201467062747
PABPC3,0.5184393019074419
PABPC4,0.41044465935357927
PABPC5,0.46585504855465143
PABPN1,0.48160703252032505
PACS1,0.5295678968763373
PACSIN1,0.4583198737267546
PACSIN2,0.4313975949502898
PACSIN3,0.42910822862774073
PADI2,0.24772213101938748
PAF1,0.16576284439927694
PAFAH1B1,0.35895470062669343
PAFAH1B2,0.19658851365436722
PAFAH1B3,0.18093875976665605
PAG1,0.4706657102382712
PAH,0.23032746537187593
PAICS,0.07524328929539294
PAIP1,0.19193625703564704
PAIP2,0.23097450038857006
PAIP2B,0.16793781865153812
PAK1,0.3890756812707015
PAK1IP1,0.11348870416516332
PAK2,0.33537993902438984
PAK3,0.38550477316552023
PAK4,0.44137379234417345
PAK5,0.5
PAK6,0.3998474442671169
PALB2,0.12105623306233043
PAM16,0.6630149450735578
PAN2,0.16134173455123874
PAN3,0.3357835203949465
PANK1,0.3906837595426609
PANK2,0.356380509228017
PANK4,0.6264522364687902
PANX1,0.31037964535465984
PAOX,0.40213831216661805
PAPOLA,0.20988910665892382
PAPOLB,0.638943931102772
PAPOLG,0.21438677604294978
PAPPA,0.3635349380565234
PAPPA2,0.4629060712134897
PAPSS1,0.4683805376769043
PAPSS2,0.3924100482723573
PAQR3,0.2947719512195122
PAQR5,0.43501378321256035
PAQR8,0.4611544508431197
PARD3,0.6502815459014248
PARD3B,0.5773360087956799
PARD6A,0.44434088252766774
PARD6B,0.21536525730367187
PARD6G,0.4380990033518761
PARG,0.4283217394986455
PARK7,0.3609472244984307
PARL,0.2216861178861789
PARN,0.46241058671085483
PARP1,0.3576009978706933
PARP12,0.5359538085559433
PARP14,0.12416033718991037
PARP2,0.06153068984707705
PARP3,0.19762202038166243
PARP4,0.37744490514905166
PARP9,0.18726945175089005
PARPBP,0.1901739218916812
PARS2,0.21460694855054638
PARVA,0.5462582869596336
PARVB,0.511636182543891
PARVG,0.4848217125963469
PASD1,0.6581343360433607
PASK,0.4453932556682786
PATJ,0.5
PATL1,0.19487644252484218
PAWR,0.22099425571041453
PAX2,0.26004967791413214
PAX3,0.43459970893777566
PAX4,0.5382361890243904
PAX5,0.4228762766163377
PAX6,0.3532889555078276
PAX7,0.33526412055782867
PAX8,0.6322648599819332
PAX9,0.3772027017195767
PAXBP1,0.17342859208880568
PAXIP1,0.24073998952944087
PBRM1,0.3512715566991252
PBX1,0.6416489551949505
PBX2,0.4691456564141912
PBX3,0.47754375498166735
PBX4,0.27255979547764236
PC,0.6370635786673103
PCBD1,0.2683121660859459
PCBP1,0.10979407181571811
PCBP2,0.2647711043360434
PCCA,0.6391837101966698
PCCB,0.28853515463095797
PCDH15,0.44913023299258703
PCDHA10,0.4745812808566295
PCDHA11,0.42636007075650656
PCDHA4,0.5224837988042461
PCDHA7,0.5072776740425845
PCDHA9,0.48532765395651584
PCF11,0.09293550608267076
PCGF1,0.23420408043853175
PCGF2,0.2653643316879598
PCGF3,0.8228470234712085
PCGF5,0.30238764824493464
PCGF6,0.1567214164730932
PCK1,0.5197574918941149
PCK2,0.21038348731214607
PCLAF,0.5
PCLO,0.4294044847382687
PCM1,0.2645289143980454
PCMT1,0.32909422667440974
PCNA,0.11439931138555037
PCNT,0.7258468634704344
PCOLCE,0.4714308792532366
PCOLCE2,0.2916554664099272
PCSK1,0.3370772880798664
PCSK2,0.3265424613411658
PCSK5,0.45370856154614203
PCSK6,0.6962011431828977
PCSK9,0.36013227428326966
PCTP,0.32543665619610757
PCYOX1L,0.16348588369624945
PCYT1A,0.43605448466457947
PCYT1B,0.45438849486521166
PDC,0.8268099593495942
PDCD1,0.588388345343681
PDCD10,0.10681967673248145
PDCD11,0.13940122161556606
PDCD1LG2,0.5111153539972887
PDCD2L,0.0705040311653117
PDCD4,0.263506566734417
PDCD5,0.19562032426227013
PDCD6,0.5632313918876894
PDCD6IP,0.23080741446476916
PDCD7,0.15382152777777783
PDCL3,0.24117612756484708
PDE10A,0.5829982835022696
PDE1A,0.5758142340947222
PDE1B,0.4212249828132473
PDE1C,0.45500816190358895
PDE2A,0.3748621079724573
PDE3A,0.4442053315412185
PDE3B,0.35432217170636593
PDE4A,0.23095637507478955
PDE4B,0.5064809495342852
PDE4D,0.4659643798227355
PDE4DIP,0.19961063685636857
PDE6A,0.637540620295092
PDE6B,0.6357791582830317
PDE6G,0.6568569867886173
PDE7A,0.48727921917344175
PDE7B,0.6252519656851975
PDF,0.23210778872211815
PDGFA,0.5252369738511216
PDGFB,0.3653978974358976
PDGFC,0.34683111992312765
PDGFD,0.5428581956526813
PDGFRA,0.2790479065040652
PDGFRB,0.5681761856368566
PDHA2,0.8195684925474263
PDHB,0.1410455112096574
PDHX,0.28379847172145667
PDIA2,0.6750454413472704
PDIA3,0.30810480545876895
