gene,missense_ratio,nonsense_ratio,frameshift_ratio,splice_ratio
JAK1,0.010869565217391304,0.0,0.005434782608695652,0.0
JAK2,0.005434782608695652,0.0,0.0,0.0
JAK3,0.016304347826086956,0.0,0.0,0.0
JAM2,0.0,0.0,0.0,0.0
JAM3,0.005434782608695652,0.0,0.0,0.0
JAML,0.0,0.0,0.0,0.0
JARID2,0.016304347826086956,0.0,0.0,0.0
JAZF1,0.0,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.0,0.0
JDP2,0.0,0.005434782608695652,0.0,0.0
JMJD1C,0.016304347826086956,0.0,0.0,0.0
JMY,0.0,0.0,0.005434782608695652,0.0
JPH2,0.010869565217391304,0.0,0.0,0.0
JPT1,0.0,0.0,0.0,0.0
JPT2,0.0,0.0,0.0,0.0
JSRP1,0.010869565217391304,0.0,0.0,0.0
JUN,0.0,0.0,0.005434782608695652,0.0
JUNB,0.0,0.0,0.005434782608695652,0.0
JUND,0.0,0.0,0.0,0.0
JUP,0.005434782608695652,0.0,0.0,0.0
KALRN,0.05434782608695652,0.005434782608695652,0.0,0.0
KANK1,0.005434782608695652,0.0,0.0,0.0
KANSL1,0.016304347826086956,0.005434782608695652,0.0,0.005434782608695652
KANSL2,0.0,0.0,0.0,0.0
KANSL3,0.005434782608695652,0.0,0.0,0.0
KAT14,0.005434782608695652,0.0,0.0,0.0
KAT2A,0.005434782608695652,0.0,0.0,0.0
KAT2B,0.005434782608695652,0.0,0.0,0.0
KAT5,0.005434782608695652,0.0,0.0,0.0
KAT6A,0.02717391304347826,0.0,0.0,0.0
KAT6B,0.010869565217391304,0.0,0.0,0.0
KAT7,0.0,0.0,0.0,0.0
KAT8,0.005434782608695652,0.0,0.0,0.0
KATNA1,0.0,0.0,0.0,0.0
KATNAL1,0.005434782608695652,0.0,0.0,0.0
KATNAL2,0.016304347826086956,0.0,0.0,0.0
KATNB1,0.0,0.0,0.0,0.0
KATNBL1,0.0,0.0,0.0,0.0
KAZN,0.005434782608695652,0.0,0.0,0.0
KBTBD13,0.0,0.0,0.0,0.0
KCNA1,0.021739130434782608,0.0,0.0,0.0
KCNA10,0.0,0.0,0.0,0.0
KCNA2,0.0,0.0,0.0,0.0
KCNA3,0.005434782608695652,0.005434782608695652,0.0,0.0
KCNA4,0.010869565217391304,0.0,0.0,0.0
KCNA5,0.021739130434782608,0.0,0.0,0.0
KCNAB1,0.005434782608695652,0.0,0.0,0.0
KCNAB2,0.0,0.005434782608695652,0.0,0.0
KCNAB3,0.0,0.0,0.0,0.0
KCNB1,0.005434782608695652,0.0,0.0,0.0
KCNB2,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
KCNC1,0.005434782608695652,0.0,0.0,0.0
KCNC2,0.0,0.0,0.0,0.0
KCNC3,0.010869565217391304,0.0,0.0,0.0
KCNC4,0.0,0.0,0.0,0.0
KCND2,0.016304347826086956,0.0,0.0,0.0
KCND3,0.010869565217391304,0.0,0.0,0.0
KCNE1,0.0,0.0,0.0,0.0
KCNE2,0.0,0.0,0.0,0.0
KCNE3,0.0,0.0,0.0,0.0
KCNE4,0.0,0.0,0.0,0.0
KCNE5,0.0,0.0,0.0,0.0
KCNF1,0.010869565217391304,0.0,0.0,0.0
KCNG1,0.010869565217391304,0.0,0.0,0.0
KCNG2,0.005434782608695652,0.0,0.0,0.0
KCNG3,0.0,0.0,0.0,0.0
KCNG4,0.005434782608695652,0.0,0.0,0.0
KCNH1,0.02717391304347826,0.0,0.0,0.0
KCNH2,0.0,0.0,0.0,0.0
KCNH3,0.010869565217391304,0.0,0.0,0.0
KCNH5,0.005434782608695652,0.0,0.0,0.0
KCNIP1,0.005434782608695652,0.0,0.0,0.0
KCNIP2,0.0,0.0,0.0,0.0
KCNIP3,0.0,0.0,0.0,0.0
KCNIP4,0.0,0.0,0.0,0.0
KCNJ1,0.0,0.0,0.0,0.0
KCNJ11,0.005434782608695652,0.0,0.0,0.0
KCNJ12,0.005434782608695652,0.0,0.0,0.0
KCNJ15,0.010869565217391304,0.0,0.0,0.0
KCNJ2,0.0,0.0,0.0,0.0
KCNJ3,0.0,0.0,0.005434782608695652,0.0
KCNJ4,0.010869565217391304,0.0,0.0,0.0
KCNJ5,0.0,0.005434782608695652,0.0,0.0
KCNJ6,0.005434782608695652,0.0,0.0,0.0
KCNJ8,0.016304347826086956,0.005434782608695652,0.0,0.0
KCNJ9,0.0,0.0,0.0,0.0
KCNK3,0.005434782608695652,0.0,0.0,0.0
KCNK5,0.0,0.0,0.0,0.0
KCNK9,0.0,0.0,0.0,0.0
KCNMA1,0.043478260869565216,0.0,0.005434782608695652,0.005434782608695652
KCNMB1,0.0,0.0,0.0,0.0
KCNMB2,0.005434782608695652,0.0,0.0,0.0
KCNMB4,0.0,0.0,0.0,0.0
KCNN1,0.005434782608695652,0.0,0.0,0.0
KCNN2,0.03260869565217391,0.0,0.0,0.0
KCNN3,0.010869565217391304,0.0,0.005434782608695652,0.0
KCNQ1,0.0,0.0,0.0,0.0
KCNQ2,0.016304347826086956,0.0,0.005434782608695652,0.0
KCNQ3,0.043478260869565216,0.0,0.0,0.0
KCNQ4,0.016304347826086956,0.0,0.005434782608695652,0.0
KCNQ5,0.016304347826086956,0.0,0.0,0.0
KCNRG,0.0,0.0,0.0,0.0
KCNS2,0.005434782608695652,0.0,0.0,0.0
KCNS3,0.005434782608695652,0.0,0.0,0.0
KCNV1,0.010869565217391304,0.005434782608695652,0.0,0.0
KCNV2,0.0,0.0,0.0,0.0
KCTD1,0.005434782608695652,0.0,0.0,0.0
KCTD10,0.0,0.0,0.0,0.0
KCTD13,0.005434782608695652,0.0,0.0,0.0
KCTD15,0.005434782608695652,0.0,0.0,0.0
KCTD3,0.005434782608695652,0.0,0.0,0.0
KCTD5,0.0,0.0,0.0,0.0
KCTD6,0.0,0.0,0.0,0.0
KCTD7,0.010869565217391304,0.0,0.0,0.0
KDELR1,0.0,0.0,0.0,0.0
KDELR2,0.0,0.0,0.0,0.0
KDELR3,0.0,0.0,0.0,0.0
KDM1A,0.010869565217391304,0.0,0.005434782608695652,0.0
KDM1B,0.005434782608695652,0.0,0.005434782608695652,0.0
KDM2A,0.005434782608695652,0.0,0.0,0.0
KDM2B,0.016304347826086956,0.0,0.0,0.0
KDM3A,0.005434782608695652,0.0,0.0,0.0
KDM4A,0.016304347826086956,0.0,0.0,0.0
KDM4B,0.005434782608695652,0.0,0.0,0.0
KDM4C,0.010869565217391304,0.0,0.0,0.0
KDM5A,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
KDM5B,0.005434782608695652,0.0,0.0,0.0
KDM6A,0.02717391304347826,0.005434782608695652,0.005434782608695652,0.005434782608695652
KDM6B,0.016304347826086956,0.0,0.0,0.0
KDM8,0.0,0.0,0.0,0.0
KDR,0.010869565217391304,0.005434782608695652,0.0,0.0
KEAP1,0.02717391304347826,0.0,0.0,0.0
KEL,0.0,0.0,0.0,0.0
KERA,0.010869565217391304,0.0,0.0,0.0
KHDRBS1,0.0,0.0,0.0,0.0
KHDRBS2,0.010869565217391304,0.0,0.0,0.0
KHDRBS3,0.010869565217391304,0.0,0.0,0.0
KHK,0.0,0.0,0.0,0.0
KHSRP,0.0,0.0,0.0,0.0
KIAA0319,0.03804347826086957,0.0,0.0,0.0
KIAA0319L,0.005434782608695652,0.005434782608695652,0.0,0.0
KIAA0513,0.005434782608695652,0.0,0.0,0.0
KIAA1549,0.016304347826086956,0.005434782608695652,0.005434782608695652,0.0
KIAA1549L,0.02717391304347826,0.0,0.0,0.0
KIAA2013,0.0,0.0,0.005434782608695652,0.0
KIDINS220,0.016304347826086956,0.005434782608695652,0.005434782608695652,0.0
KIF11,0.010869565217391304,0.0,0.0,0.0
KIF13A,0.010869565217391304,0.0,0.005434782608695652,0.0
KIF13B,0.010869565217391304,0.005434782608695652,0.0,0.0
KIF14,0.010869565217391304,0.0,0.0,0.0
KIF15,0.010869565217391304,0.0,0.0,0.0
KIF16B,0.016304347826086956,0.0,0.0,0.0
KIF17,0.005434782608695652,0.0,0.0,0.0
KIF18A,0.010869565217391304,0.0,0.0,0.0
KIF18B,0.005434782608695652,0.0,0.0,0.0
KIF19,0.0,0.0,0.0,0.0
KIF1A,0.02717391304347826,0.0,0.0,0.0
KIF1B,0.005434782608695652,0.0,0.0,0.0
KIF1C,0.005434782608695652,0.0,0.0,0.0
KIF20A,0.010869565217391304,0.0,0.0,0.0
KIF20B,0.02717391304347826,0.005434782608695652,0.005434782608695652,0.0
KIF21A,0.016304347826086956,0.0,0.005434782608695652,0.0
KIF21B,0.005434782608695652,0.005434782608695652,0.0,0.0
KIF22,0.005434782608695652,0.0,0.0,0.0
KIF23,0.0,0.0,0.0,0.0
KIF26A,0.010869565217391304,0.005434782608695652,0.0,0.0
KIF26B,0.03260869565217391,0.0,0.0,0.0
KIF27,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.0
KIF2A,0.005434782608695652,0.0,0.0,0.0
KIF2B,0.016304347826086956,0.005434782608695652,0.0,0.0
KIF2C,0.010869565217391304,0.0,0.0,0.0
KIF3A,0.016304347826086956,0.0,0.0,0.0
KIF3B,0.005434782608695652,0.0,0.0,0.0
KIF3C,0.0,0.0,0.0,0.0
KIF4A,0.016304347826086956,0.0,0.0,0.0
KIF4B,0.021739130434782608,0.0,0.0,0.0
KIF5A,0.005434782608695652,0.0,0.0,0.0
KIF5B,0.010869565217391304,0.0,0.005434782608695652,0.0
KIF5C,0.016304347826086956,0.0,0.005434782608695652,0.0
KIF6,0.021739130434782608,0.0,0.005434782608695652,0.0
KIF7,0.016304347826086956,0.0,0.0,0.0
KIFAP3,0.005434782608695652,0.0,0.0,0.0
KIFC1,0.005434782608695652,0.0,0.0,0.0
KIFC2,0.005434782608695652,0.0,0.0,0.0
KIFC3,0.0,0.0,0.0,0.0
KIN,0.0,0.0,0.0,0.0
KIR2DL1,0.010869565217391304,0.0,0.0,0.0
KIR2DL3,0.010869565217391304,0.0,0.005434782608695652,0.0
KIR2DL4,0.010869565217391304,0.0,0.0,0.0
KIR3DL1,0.005434782608695652,0.0,0.010869565217391304,0.0
KIR3DL2,0.016304347826086956,0.0,0.0,0.0
KIR3DL3,0.0,0.005434782608695652,0.0,0.0
KIRREL1,0.010869565217391304,0.0,0.0,0.0
KIRREL2,0.005434782608695652,0.0,0.0,0.0
KIRREL3,0.005434782608695652,0.010869565217391304,0.0,0.0
KISS1,0.0,0.0,0.0,0.0
KISS1R,0.0,0.0,0.0,0.0
KIT,0.016304347826086956,0.0,0.0,0.0
KIZ,0.0,0.0,0.0,0.0
KL,0.0,0.0,0.0,0.0
KLB,0.010869565217391304,0.0,0.0,0.0
KLC1,0.005434782608695652,0.0,0.0,0.0
KLC2,0.0,0.0,0.005434782608695652,0.0
KLC3,0.0,0.0,0.0,0.0
KLC4,0.0,0.0,0.0,0.0
KLF1,0.0,0.0,0.0,0.0
KLF15,0.010869565217391304,0.0,0.005434782608695652,0.0
KLF2,0.0,0.0,0.0,0.0
KLF4,0.005434782608695652,0.0,0.0,0.0
KLF5,0.0,0.0,0.0,0.0
KLF6,0.0,0.0,0.0,0.0
KLF7,0.0,0.0,0.0,0.0
KLHDC2,0.005434782608695652,0.0,0.0,0.0
KLHDC3,0.0,0.0,0.0,0.0
KLHL10,0.005434782608695652,0.0,0.0,0.0
KLHL11,0.0,0.0,0.0,0.0
KLHL2,0.005434782608695652,0.0,0.0,0.0
KLHL20,0.010869565217391304,0.0,0.0,0.0
KLHL21,0.0,0.0,0.0,0.0
KLHL22,0.010869565217391304,0.0,0.0,0.0
KLHL24,0.010869565217391304,0.0,0.0,0.0
KLHL25,0.005434782608695652,0.0,0.0,0.0
KLHL3,0.0,0.0,0.0,0.0
KLHL41,0.0,0.0,0.005434782608695652,0.0
KLHL5,0.0,0.0,0.0,0.0
KLHL9,0.0,0.0,0.0,0.0
KLK1,0.005434782608695652,0.0,0.0,0.0
KLK12,0.010869565217391304,0.0,0.0,0.0
KLK13,0.0,0.0,0.0,0.0
KLK14,0.0,0.0,0.0,0.0
KLK3,0.0,0.0,0.0,0.0
KLK4,0.010869565217391304,0.0,0.005434782608695652,0.0
KLK5,0.005434782608695652,0.0,0.0,0.0
KLK6,0.0,0.0,0.0,0.0
KLK7,0.0,0.0,0.0,0.0
KLK8,0.0,0.0,0.0,0.0
KLKB1,0.010869565217391304,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,0.0
KLRC1,0.0,0.0,0.0,0.0
KLRC2,0.0,0.0,0.0,0.0
KLRC4,0.005434782608695652,0.0,0.0,0.0
KLRD1,0.005434782608695652,0.0,0.0,0.005434782608695652
KLRF2,0.0,0.0,0.0,0.0
KLRG1,0.010869565217391304,0.0,0.0,0.0
KMO,0.005434782608695652,0.0,0.0,0.0
KMT2A,0.03804347826086957,0.005434782608695652,0.005434782608695652,0.0
KMT2B,0.02717391304347826,0.005434782608695652,0.010869565217391304,0.0
KMT2C,0.03804347826086957,0.016304347826086956,0.005434782608695652,0.0
KMT2D,0.04891304347826087,0.03804347826086957,0.043478260869565216,0.0
KMT2E,0.03804347826086957,0.005434782608695652,0.0,0.0
KMT5A,0.0,0.0,0.0,0.0
KMT5B,0.021739130434782608,0.005434782608695652,0.0,0.0
KNL1,0.005434782608695652,0.0,0.0,0.0
KNTC1,0.010869565217391304,0.0,0.0,0.005434782608695652
KPNA1,0.010869565217391304,0.0,0.0,0.0
KPNA2,0.005434782608695652,0.0,0.0,0.0
KPNA3,0.0,0.0,0.005434782608695652,0.0
KPNA4,0.005434782608695652,0.0,0.0,0.0
KPNA5,0.0,0.0,0.0,0.0
KPNA6,0.0,0.0,0.0,0.0
KPNA7,0.0,0.0,0.0,0.0
KPNB1,0.03804347826086957,0.0,0.0,0.0
KPRP,0.010869565217391304,0.0,0.0,0.0
KPTN,0.0,0.0,0.0,0.0
KRAS,0.010869565217391304,0.0,0.0,0.0
KRIT1,0.010869565217391304,0.0,0.0,0.0
KRR1,0.010869565217391304,0.0,0.005434782608695652,0.0
KRT1,0.016304347826086956,0.0,0.0,0.0
KRT10,0.005434782608695652,0.0,0.0,0.0
KRT12,0.005434782608695652,0.0,0.0,0.0
KRT13,0.0,0.0,0.0,0.0
KRT14,0.005434782608695652,0.0,0.010869565217391304,0.0
KRT15,0.010869565217391304,0.0,0.0,0.0
KRT16,0.0,0.0,0.0,0.0
KRT17,0.0,0.005434782608695652,0.0,0.0
KRT18,0.005434782608695652,0.0,0.005434782608695652,0.0
KRT19,0.010869565217391304,0.0,0.0,0.0
KRT2,0.005434782608695652,0.0,0.0,0.0
KRT20,0.005434782608695652,0.0,0.0,0.0
KRT23,0.0,0.0,0.0,0.0
KRT24,0.021739130434782608,0.0,0.0,0.0
KRT25,0.010869565217391304,0.0,0.0,0.0
KRT26,0.005434782608695652,0.0,0.0,0.0
KRT27,0.0,0.0,0.0,0.0
KRT28,0.005434782608695652,0.0,0.0,0.0
KRT3,0.005434782608695652,0.0,0.0,0.0
KRT31,0.005434782608695652,0.0,0.0,0.0
KRT32,0.0,0.0,0.0,0.0
KRT33A,0.005434782608695652,0.005434782608695652,0.0,0.0
KRT33B,0.005434782608695652,0.0,0.0,0.0
KRT34,0.005434782608695652,0.0,0.0,0.0
KRT37,0.005434782608695652,0.0,0.0,0.0
KRT38,0.0,0.0,0.0,0.0
KRT39,0.005434782608695652,0.0,0.0,0.0
KRT4,0.0,0.0,0.0,0.0
KRT40,0.0,0.0,0.0,0.0
KRT5,0.005434782608695652,0.0,0.0,0.0
KRT6A,0.02717391304347826,0.0,0.0,0.0
KRT6B,0.005434782608695652,0.005434782608695652,0.0,0.0
KRT6C,0.010869565217391304,0.0,0.0,0.0
KRT7,0.0,0.0,0.0,0.0
KRT71,0.0,0.0,0.0,0.0
KRT72,0.010869565217391304,0.005434782608695652,0.0,0.0
KRT73,0.010869565217391304,0.0,0.0,0.0
KRT74,0.0,0.0,0.0,0.0
KRT75,0.0,0.0,0.0,0.0
KRT76,0.0,0.0,0.0,0.0
KRT78,0.005434782608695652,0.0,0.0,0.0
KRT79,0.005434782608695652,0.0,0.0,0.0
KRT8,0.005434782608695652,0.0,0.0,0.0
KRT80,0.0,0.0,0.0,0.0
KRT81,0.010869565217391304,0.0,0.0,0.0
KRT83,0.0,0.0,0.0,0.0
KRT85,0.005434782608695652,0.0,0.0,0.005434782608695652
KRT86,0.0,0.0,0.0,0.0
KRT9,0.016304347826086956,0.0,0.0,0.0
KSR1,0.016304347826086956,0.0,0.0,0.0
KTN1,0.016304347826086956,0.0,0.0,0.0
KYAT1,0.0,0.0,0.0,0.0
KYNU,0.0,0.0,0.0,0.0
L1CAM,0.005434782608695652,0.0,0.0,0.0
L2HGDH,0.005434782608695652,0.0,0.0,0.0
L3MBTL1,0.0,0.0,0.0,0.0
L3MBTL2,0.0,0.0,0.0,0.0
LACRT,0.0,0.0,0.0,0.0
LAIR1,0.005434782608695652,0.0,0.0,0.0
LALBA,0.0,0.0,0.0,0.0
LAMA1,0.08152173913043478,0.0,0.005434782608695652,0.005434782608695652
LAMA2,0.010869565217391304,0.0,0.0,0.010869565217391304
LAMA3,0.010869565217391304,0.0,0.0,0.0
LAMA4,0.010869565217391304,0.0,0.0,0.0
LAMA5,0.05434782608695652,0.0,0.0,0.0
LAMB1,0.010869565217391304,0.0,0.0,0.005434782608695652
LAMB2,0.010869565217391304,0.0,0.0,0.0
LAMB3,0.005434782608695652,0.0,0.0,0.0
LAMC1,0.021739130434782608,0.0,0.0,0.0
LAMC2,0.005434782608695652,0.0,0.0,0.0
LAMC3,0.010869565217391304,0.0,0.005434782608695652,0.0
LAMP1,0.0,0.0,0.0,0.0
LAMP2,0.0,0.0,0.0,0.0
LAMTOR1,0.005434782608695652,0.0,0.0,0.0
LAMTOR2,0.0,0.0,0.0,0.0
LAMTOR3,0.0,0.0,0.0,0.0
LAMTOR5,0.0,0.0,0.0,0.0
LAP3,0.0,0.0,0.0,0.0
LAPTM5,0.010869565217391304,0.0,0.0,0.0
LARGE1,0.005434782608695652,0.0,0.0,0.0
LARGE2,0.0,0.0,0.0,0.0
LARP6,0.005434782608695652,0.0,0.0,0.0
LARP7,0.005434782608695652,0.0,0.0,0.005434782608695652
LAS1L,0.005434782608695652,0.005434782608695652,0.0,0.0
LASP1,0.0,0.005434782608695652,0.0,0.0
LAT,0.0,0.0,0.0,0.0
LAT2,0.005434782608695652,0.0,0.0,0.0
LATS1,0.010869565217391304,0.0,0.0,0.0
LATS2,0.021739130434782608,0.0,0.0,0.0
LAYN,0.005434782608695652,0.0,0.0,0.0
LBP,0.0,0.0,0.0,0.0
LBR,0.005434782608695652,0.0,0.0,0.0
LCA5,0.005434782608695652,0.0,0.0,0.0
LCAT,0.005434782608695652,0.0,0.0,0.0
LCE1A,0.0,0.0,0.0,0.0
LCE1B,0.0,0.0,0.0,0.0
LCE1C,0.0,0.0,0.005434782608695652,0.0
LCE1D,0.005434782608695652,0.0,0.0,0.0
LCE1E,0.0,0.0,0.0,0.0
LCE1F,0.010869565217391304,0.0,0.0,0.0
LCE2A,0.005434782608695652,0.0,0.0,0.0
LCE2B,0.010869565217391304,0.0,0.0,0.0
LCE2C,0.016304347826086956,0.0,0.0,0.0
LCE2D,0.0,0.0,0.0,0.0
LCE3A,0.005434782608695652,0.0,0.0,0.0
LCE3B,0.0,0.0,0.0,0.0
LCE3C,0.005434782608695652,0.0,0.0,0.0
LCE3D,0.0,0.0,0.0,0.0
LCE4A,0.0,0.0,0.0,0.0
LCE5A,0.0,0.0,0.005434782608695652,0.0
LCK,0.005434782608695652,0.0,0.0,0.0
LCLAT1,0.0,0.0,0.0,0.0
LCN1,0.005434782608695652,0.0,0.0,0.0
LCN2,0.0,0.0,0.005434782608695652,0.0
LCORL,0.0,0.0,0.0,0.0
LCP1,0.0,0.0,0.0,0.0
LCP2,0.010869565217391304,0.0,0.0,0.0
LCT,0.016304347826086956,0.0,0.0,0.0
LDB1,0.005434782608695652,0.0,0.0,0.0
LDB2,0.010869565217391304,0.0,0.0,0.0
LDB3,0.005434782608695652,0.0,0.0,0.0
LDHAL6A,0.005434782608695652,0.0,0.0,0.0
LDHAL6B,0.005434782608695652,0.0,0.0,0.0
LDHB,0.0,0.0,0.005434782608695652,0.0
LDHC,0.0,0.0,0.0,0.0
LDHD,0.005434782608695652,0.0,0.0,0.0
LDLR,0.005434782608695652,0.0,0.0,0.0
LDLRAP1,0.0,0.0,0.010869565217391304,0.0
LEF1,0.0,0.0,0.0,0.0
LEFTY1,0.0,0.0,0.0,0.0
LEFTY2,0.005434782608695652,0.0,0.0,0.0
LEMD2,0.0,0.0,0.0,0.0
LEMD3,0.010869565217391304,0.005434782608695652,0.0,0.0
LEO1,0.010869565217391304,0.0,0.0,0.0
LEP,0.0,0.0,0.0,0.0
LEPR,0.010869565217391304,0.0,0.0,0.0
LEPROT,0.0,0.0,0.0,0.0
LETM1,0.0,0.0,0.0,0.0
LFNG,0.010869565217391304,0.0,0.0,0.0
LGALS1,0.0,0.0,0.0,0.0
LGALS3,0.0,0.0,0.0,0.0
LGALS3BP,0.0,0.0,0.0,0.0
LGALS4,0.005434782608695652,0.0,0.0,0.0
LGALS7,0.0,0.0,0.0,0.0
LGALS7B,0.0,0.0,0.0,0.0
LGALS8,0.0,0.0,0.0,0.0
LGALS9,0.005434782608695652,0.0,0.0,0.0
LGI1,0.010869565217391304,0.0,0.0,0.0
LGI3,0.0,0.0,0.0,0.0
LGMN,0.0,0.0,0.0,0.0
LGR4,0.0,0.0,0.0,0.0
LGR5,0.010869565217391304,0.0,0.0,0.0
LHCGR,0.010869565217391304,0.005434782608695652,0.0,0.0
LHFPL5,0.0,0.0,0.0,0.0
LHPP,0.0,0.0,0.0,0.0
LHX1,0.0,0.0,0.0,0.0
LHX2,0.0,0.0,0.0,0.0
LHX3,0.0,0.0,0.0,0.0
LHX4,0.005434782608695652,0.0,0.005434782608695652,0.0
LHX6,0.0,0.0,0.0,0.0
LHX8,0.0,0.0,0.0,0.0
LHX9,0.005434782608695652,0.0,0.0,0.0
LIF,0.0,0.0,0.0,0.0
LIFR,0.0,0.005434782608695652,0.0,0.0
LIG1,0.0,0.0,0.0,0.0
LIG3,0.010869565217391304,0.0,0.005434782608695652,0.0
LIG4,0.005434782608695652,0.005434782608695652,0.0,0.0
LILRA1,0.016304347826086956,0.0,0.0,0.0
LILRA4,0.005434782608695652,0.0,0.005434782608695652,0.0
LILRB1,0.010869565217391304,0.0,0.0,0.0
LILRB2,0.005434782608695652,0.0,0.0,0.0
LILRB3,0.005434782608695652,0.0,0.0,0.0
LILRB4,0.0,0.0,0.0,0.0
LIMA1,0.016304347826086956,0.0,0.0,0.0
LIMD1,0.005434782608695652,0.0,0.0,0.0
LIMK1,0.005434782608695652,0.0,0.0,0.0
LIMK2,0.016304347826086956,0.0,0.0,0.0
LIMS1,0.005434782608695652,0.0,0.0,0.0
LIMS2,0.0,0.0,0.0,0.0
LIMS3,0.0,0.0,0.0,0.0
LIN28A,0.0,0.0,0.0,0.0
LIN28B,0.005434782608695652,0.0,0.0,0.0
LIN37,0.0,0.0,0.0,0.0
LIN52,0.0,0.0,0.0,0.0
LIN54,0.0,0.0,0.0,0.0
LIN7A,0.005434782608695652,0.0,0.0,0.0
LIN7B,0.0,0.0,0.0,0.0
LIN7C,0.005434782608695652,0.0,0.0,0.0
LIN9,0.005434782608695652,0.0,0.0,0.0
LINGO1,0.016304347826086956,0.0,0.0,0.0
LIPC,0.0,0.0,0.0,0.0
LIPE,0.005434782608695652,0.0,0.0,0.0
LIPG,0.0,0.0,0.0,0.0
LIPH,0.005434782608695652,0.0,0.0,0.0
LIPT1,0.0,0.0,0.005434782608695652,0.0
LLGL1,0.021739130434782608,0.0,0.0,0.0
LLGL2,0.005434782608695652,0.0,0.0,0.0
LMAN1,0.005434782608695652,0.0,0.0,0.0
LMAN2,0.005434782608695652,0.0,0.0,0.0
LMAN2L,0.005434782608695652,0.0,0.0,0.0
LMBR1,0.0,0.0,0.0,0.0
LMBR1L,0.005434782608695652,0.0,0.0,0.0
LMCD1,0.005434782608695652,0.0,0.0,0.0
LMF1,0.0,0.0,0.0,0.0
LMF2,0.0,0.005434782608695652,0.0,0.0
LMNA,0.0,0.0,0.0,0.0
LMNB1,0.0,0.0,0.0,0.0
LMNB2,0.021739130434782608,0.0,0.0,0.0
LMO1,0.005434782608695652,0.0,0.0,0.0
LMO2,0.0,0.0,0.0,0.0
LMO4,0.0,0.0,0.0,0.0
LMO7,0.02717391304347826,0.0,0.0,0.0
LMOD1,0.0,0.0,0.0,0.0
LMTK2,0.005434782608695652,0.0,0.0,0.0
LMX1A,0.0,0.005434782608695652,0.0,0.0
LMX1B,0.0,0.0,0.0,0.0
LNPEP,0.005434782608695652,0.0,0.0,0.0
LNPK,0.0,0.0,0.0,0.0
LNX1,0.016304347826086956,0.0,0.0,0.0
LONP1,0.005434782608695652,0.0,0.0,0.0
LONP2,0.021739130434782608,0.0,0.0,0.0
LOX,0.0,0.0,0.0,0.0
LOXL1,0.0,0.0,0.0,0.0
LOXL2,0.010869565217391304,0.005434782608695652,0.0,0.0
LOXL3,0.005434782608695652,0.0,0.0,0.0
LOXL4,0.005434782608695652,0.0,0.0,0.0
LPA,0.02717391304347826,0.005434782608695652,0.0,0.0
LPAR1,0.010869565217391304,0.0,0.0,0.0
LPAR2,0.0,0.0,0.0,0.0
LPAR3,0.0,0.0,0.0,0.0
LPAR4,0.0,0.0,0.0,0.0
LPAR6,0.0,0.0,0.0,0.0
LPCAT1,0.005434782608695652,0.0,0.0,0.0
LPCAT2,0.005434782608695652,0.005434782608695652,0.0,0.0
LPCAT3,0.005434782608695652,0.0,0.0,0.0
LPCAT4,0.005434782608695652,0.0,0.0,0.0
LPGAT1,0.005434782608695652,0.0,0.0,0.0
LPIN1,0.005434782608695652,0.0,0.0,0.0
LPIN2,0.005434782608695652,0.0,0.0,0.0
LPIN3,0.021739130434782608,0.0,0.0,0.0
LPXN,0.0,0.0,0.0,0.0
LRAT,0.005434782608695652,0.0,0.0,0.0
LRCH3,0.0,0.0,0.0,0.0
LRCH4,0.010869565217391304,0.0,0.0,0.0
LRFN1,0.016304347826086956,0.0,0.0,0.0
LRFN3,0.0,0.0,0.0,0.0
LRFN4,0.005434782608695652,0.0,0.0,0.0
LRG1,0.010869565217391304,0.0,0.0,0.0
LRIG1,0.005434782608695652,0.0,0.0,0.0
LRIG3,0.010869565217391304,0.0,0.0,0.0
LRP1,0.021739130434782608,0.0,0.005434782608695652,0.0
LRP10,0.005434782608695652,0.0,0.0,0.0
LRP12,0.03260869565217391,0.0,0.005434782608695652,0.0
LRP2BP,0.010869565217391304,0.0,0.0,0.0
LRP5,0.010869565217391304,0.005434782608695652,0.010869565217391304,0.0
LRP6,0.016304347826086956,0.0,0.005434782608695652,0.0
LRP8,0.005434782608695652,0.0,0.010869565217391304,0.0
LRPPRC,0.021739130434782608,0.0,0.0,0.0
LRRC4,0.005434782608695652,0.0,0.0,0.0
LRRC49,0.005434782608695652,0.0,0.0,0.0
LRRC4B,0.03260869565217391,0.0,0.0,0.0
LRRC4C,0.03260869565217391,0.005434782608695652,0.0,0.0
LRRC8A,0.010869565217391304,0.0,0.0,0.0
LRRC8B,0.0,0.0,0.0,0.0
LRRC8C,0.010869565217391304,0.0,0.0,0.0
LRRC8D,0.010869565217391304,0.0,0.0,0.0
LRRC8E,0.0,0.0,0.0,0.0
LRRFIP1,0.005434782608695652,0.0,0.0,0.0
LRRK2,0.05434782608695652,0.016304347826086956,0.005434782608695652,0.0
LRRTM1,0.010869565217391304,0.0,0.0,0.0
LRRTM2,0.005434782608695652,0.0,0.0,0.0
